1,1,-114.73239654117049,0.0,0.0,null,null
1,2,-114.73239654117049,0.0,0.0,null,null
2,2,-68.39116932977666,0.0,0.0,null,null
2,3,-68.39116932977666,0.0,0.0,null,null
3,3,-20.217449656255127,0.0,0.0,null,null
3,4,-20.217449656255127,0.0,0.0,null,null
4,5,114.78879849232698,0.0,0.0,104.08112922552068,1.102878104287331
4,6,114.78879849232698,0.0,0.0,104.08112922552068,1.102878104287331
5,6,67.90290585922853,0.0,0.0,104.08112922552068,0.6524036236395746
5,7,67.90290585922853,0.0,0.0,104.08112922552068,0.6524036236395746
6,7,24.876136875533945,0.0,0.0,104.08112922552068,0.2390071770035554
6,8,24.876136875533945,0.0,0.0,104.08112922552068,0.2390071770035554
7,2,-0.21593075969593656,0.0,0.0,null,null
7,6,-0.21593075969593656,0.0,0.0,null,null
8,3,2.0852118743650863,0.0,0.0,104.08112922552068,0.020034485500699126
8,7,2.0852118743650863,0.0,0.0,104.08112922552068,0.020034485500699126
9,4,-19.920656390360477,0.0,0.0,null,null
9,8,-19.920656390360477,0.0,0.0,null,null
10,1,-33.3589076822723,0.0,0.0,null,null
10,6,-33.3589076822723,0.0,0.0,null,null
11,5,33.279143278002635,0.0,0.0,52.04056461276034,0.639484669807802
11,2,33.279143278002635,0.0,0.0,52.04056461276034,0.639484669807802
12,2,-32.2572487413636,0.0,0.0,null,null
12,7,-32.2572487413636,0.0,0.0,null,null
13,6,32.94775756342418,0.0,0.0,52.04056461276034,0.6331168350803288
13,3,32.94775756342418,0.0,0.0,52.04056461276034,0.6331168350803288
14,3,-35.18017014882949,0.0,0.0,null,null
14,8,-35.18017014882949,0.0,0.0,null,null
15,7,28.591791500471388,0.0,0.0,52.04056461276034,0.5494135529317582
15,4,28.591791500471388,0.0,0.0,52.04056461276034,0.5494135529317582
